subj,session,trial,rt,object_response,category,condition,imagename
subject-03,2,1,1.26276111602783,clock,oven,32-3-10,1281_eid_s03_32-3-10_oven_10_n04111531_22715.JPEG
subject-03,2,2,0.564341068267822,boat,boat,2-3-10,1282_eid_s03_2-3-10_boat_10_n03662601_15998.JPEG
subject-03,2,3,0.675804853439331,truck,truck,4-10-10,1283_eid_s03_4-10-10_truck_10_n03796401_27288.JPEG
subject-03,2,4,0.747061014175415,clock,bicycle,32-3-10,1284_eid_s03_32-3-10_bicycle_10_n02835271_9116.JPEG
subject-03,2,5,0.849191188812256,chair,chair,2-0-10,1285_eid_s03_2-0-10_chair_10_n03376595_9800.JPEG
subject-03,2,6,0.629240989685059,bear,truck,64-3-10,1286_eid_s03_64-3-10_truck_10_n03796401_18074.JPEG
subject-03,2,7,1.35732507705688,cat,cat,1-10-10,1287_eid_s03_1-10-10_cat_10_n02123159_5441.JPEG
subject-03,2,8,0.484510183334351,car,car,2-3-10,1288_eid_s03_2-3-10_car_10_n04285008_7107.JPEG
subject-03,2,9,1.05852794647217,cat,keyboard,64-0-10,1289_eid_s03_64-0-10_keyboard_10_n04505470_6814.JPEG
subject-03,2,10,0.676578998565674,truck,truck,1-0-10,1290_eid_s03_1-0-10_truck_10_n04467665_34070.JPEG
subject-03,2,11,1.11821889877319,bottle,knife,16-10-10,1291_eid_s03_16-10-10_knife_10_n03041632_24798.JPEG
subject-03,2,12,1.09068298339844,knife,keyboard,16-10-10,1292_eid_s03_16-10-10_keyboard_10_n03085013_18897.JPEG
subject-03,2,13,1.06251811981201,knife,chair,32-10-10,1293_eid_s03_32-10-10_chair_10_n04099969_1293.JPEG
subject-03,2,14,1.15880608558655,bear,bear,1-10-10,1294_eid_s03_1-10-10_bear_10_n02134084_12355.JPEG
subject-03,2,15,0.639546155929565,airplane,airplane,2-10-10,1295_eid_s03_2-10-10_airplane_10_n02690373_1233.JPEG
subject-03,2,16,0.584432125091553,car,car,2-10-10,1296_eid_s03_2-10-10_car_10_n02814533_80927.JPEG
subject-03,2,17,1.0892128944397,airplane,oven,32-3-10,1297_eid_s03_32-3-10_oven_10_n04111531_7717.JPEG
subject-03,2,18,1.10630989074707,cat,bird,4-0-10,1298_eid_s03_4-0-10_bird_10_n02056570_2375.JPEG
subject-03,2,19,1.01912999153137,airplane,cat,128-3-10,1299_eid_s03_128-3-10_cat_10_n02123597_401.JPEG
subject-03,2,20,0.670202970504761,airplane,car,128-10-10,1300_eid_s03_128-10-10_car_10_n02814533_1955.JPEG
subject-03,2,21,0.670725107192993,airplane,knife,64-3-10,1301_eid_s03_64-3-10_knife_10_n03041632_33584.JPEG
subject-03,2,22,0.522669076919556,oven,truck,32-3-10,1302_eid_s03_32-3-10_truck_10_n04467665_2204.JPEG
subject-03,2,23,0.781152963638306,boat,bird,8-0-10,1303_eid_s03_8-0-10_bird_10_n02025239_6223.JPEG
subject-03,2,24,1.01903700828552,bear,bird,16-3-10,1304_eid_s03_16-3-10_bird_10_n02027492_20978.JPEG
subject-03,2,25,0.628331899642944,bicycle,airplane,32-0-10,1305_eid_s03_32-0-10_airplane_10_n02690373_6992.JPEG
subject-03,2,26,0.578835964202881,bear,bear,4-10-10,1306_eid_s03_4-10-10_bear_10_n02133161_68.JPEG
subject-03,2,27,0.875525951385498,elephant,oven,8-0-10,1307_eid_s03_8-0-10_oven_10_n04111531_21208.JPEG
subject-03,2,28,0.696338891983032,bear,car,16-3-10,1308_eid_s03_16-3-10_car_10_n02814533_98174.JPEG
subject-03,2,29,0.708678960800171,bird,bottle,32-3-10,1309_eid_s03_32-3-10_bottle_10_n03983396_17918.JPEG
subject-03,2,30,0.589769124984741,clock,bear,64-3-10,1310_eid_s03_64-3-10_bear_10_n02134418_1941.JPEG
subject-03,2,31,0.898934125900269,chair,chair,4-3-10,1311_eid_s03_4-3-10_chair_10_n03376595_7547.JPEG
subject-03,2,32,0.949043989181519,truck,truck,2-10-10,1312_eid_s03_2-10-10_truck_10_n03417042_2204.JPEG
subject-03,2,33,0.645175933837891,chair,boat,8-3-10,1313_eid_s03_8-3-10_boat_10_n04612504_17849.JPEG
subject-03,2,34,0.979169130325317,elephant,elephant,4-10-10,1314_eid_s03_4-10-10_elephant_10_n02504458_337.JPEG
subject-03,2,35,0.664249897003174,chair,car,32-10-10,1315_eid_s03_32-10-10_car_10_n02814533_94474.JPEG
subject-03,2,36,0.91397500038147,elephant,elephant,4-10-10,1316_eid_s03_4-10-10_elephant_10_n02504458_5972.JPEG
subject-03,2,37,0.956080913543701,bottle,bottle,4-10-10,1317_eid_s03_4-10-10_bottle_10_n04557648_29432.JPEG
subject-03,2,38,0.974249839782715,knife,knife,8-10-10,1318_eid_s03_8-10-10_knife_10_n03041632_9759.JPEG
