subj,session,trial,rt,object_response,category,condition,imagename
subject-06,3,1,NaN,na,bicycle,1-10-10,2561_eid_s06_1-10-10_bicycle_10_n02835271_5963.JPEG
subject-06,3,2,1.47492408752441,oven,cat,8-3-10,2562_eid_s06_8-3-10_cat_10_n02123159_3784.JPEG
subject-06,3,3,0.569583892822266,boat,truck,64-10-10,2563_eid_s06_64-10-10_truck_10_n03796401_26284.JPEG
subject-06,3,4,0.658448934555054,bird,cat,32-3-10,2564_eid_s06_32-3-10_cat_10_n02124075_8712.JPEG
subject-06,3,5,0.62425684928894,cat,bottle,32-3-10,2565_eid_s06_32-3-10_bottle_10_n04591713_4088.JPEG
subject-06,3,6,1.50005793571472,boat,oven,8-10-10,2566_eid_s06_8-10-10_oven_10_n04111531_2371.JPEG
subject-06,3,7,1.44448804855347,knife,knife,32-10-10,2567_eid_s06_32-10-10_knife_10_n03041632_29858.JPEG
subject-06,3,8,1.00646090507507,car,car,16-10-10,2568_eid_s06_16-10-10_car_10_n03100240_6078.JPEG
subject-06,3,9,0.69112491607666,bear,bear,1-3-10,2569_eid_s06_1-3-10_bear_10_n02133161_2016.JPEG
subject-06,3,10,1.34194898605347,bear,dog,64-0-10,2570_eid_s06_64-0-10_dog_10_n02102973_2202.JPEG
subject-06,3,11,1.00658822059631,dog,dog,4-3-10,2571_eid_s06_4-3-10_dog_10_n02098105_4386.JPEG
subject-06,3,12,0.575778007507324,bicycle,bicycle,1-0-10,2572_eid_s06_1-0-10_bicycle_10_n03792782_16290.JPEG
subject-06,3,13,0.709694862365723,elephant,elephant,2-10-10,2573_eid_s06_2-10-10_elephant_10_n02504013_435.JPEG
subject-06,3,14,0.744890928268433,bear,elephant,4-3-10,2574_eid_s06_4-3-10_elephant_10_n02504458_4439.JPEG
subject-06,3,15,0.825370073318481,bicycle,airplane,64-10-10,2575_eid_s06_64-10-10_airplane_10_n02690373_1050.JPEG
subject-06,3,16,0.644273996353149,bicycle,truck,64-3-10,2576_eid_s06_64-3-10_truck_10_n03796401_3495.JPEG
subject-06,3,17,0.602644920349121,cat,airplane,64-3-10,2577_eid_s06_64-3-10_airplane_10_n02690373_1781.JPEG
subject-06,3,18,1.12922811508179,truck,truck,8-10-10,2578_eid_s06_8-10-10_truck_10_n04467665_9031.JPEG
subject-06,3,19,0.801831007003784,cat,knife,128-0-10,2579_eid_s06_128-0-10_knife_10_n03041632_13225.JPEG
subject-06,3,20,0.827903985977173,bird,bird,1-10-10,2580_eid_s06_1-10-10_bird_10_n01530575_3923.JPEG
subject-06,3,21,0.983414888381958,bottle,bottle,4-3-10,2581_eid_s06_4-3-10_bottle_10_n03937543_4259.JPEG
subject-06,3,22,1.19408512115479,cat,bear,8-10-10,2582_eid_s06_8-10-10_bear_10_n02132136_11339.JPEG
subject-06,3,23,0.897083044052124,bicycle,bird,16-0-10,2583_eid_s06_16-0-10_bird_10_n02018795_5903.JPEG
subject-06,3,24,0.83899712562561,oven,dog,16-0-10,2584_eid_s06_16-0-10_dog_10_n02086910_15618.JPEG
subject-06,3,25,0.733988046646118,bicycle,dog,64-0-10,2585_eid_s06_64-0-10_dog_10_n02100236_8223.JPEG
subject-06,3,26,1.22269296646118,elephant,bottle,16-3-10,2586_eid_s06_16-3-10_bottle_10_n03983396_3396.JPEG
subject-06,3,27,0.935094833374023,truck,truck,2-10-10,2587_eid_s06_2-10-10_truck_10_n03796401_6681.JPEG
subject-06,3,28,0.821637868881226,knife,clock,2-3-10,2588_eid_s06_2-3-10_clock_10_n03196217_837.JPEG
subject-06,3,29,1.13496112823486,bicycle,keyboard,128-10-10,2589_eid_s06_128-10-10_keyboard_10_n03085013_24122.JPEG
subject-06,3,30,0.615715980529785,cat,cat,32-3-10,2590_eid_s06_32-3-10_cat_10_n02124075_3230.JPEG
subject-06,3,31,0.771934986114502,bicycle,airplane,32-0-10,2591_eid_s06_32-0-10_airplane_10_n02690373_1828.JPEG
subject-06,3,32,0.819265127182007,bicycle,oven,128-3-10,2592_eid_s06_128-3-10_oven_10_n04111531_8537.JPEG
subject-06,3,33,0.708017110824585,bicycle,bicycle,2-0-10,2593_eid_s06_2-0-10_bicycle_10_n03792782_16443.JPEG
subject-06,3,34,0.479465007781982,cat,cat,2-0-10,2594_eid_s06_2-0-10_cat_10_n02123159_617.JPEG
subject-06,3,35,0.828649044036865,dog,dog,8-10-10,2595_eid_s06_8-10-10_dog_10_n02109047_6059.JPEG
